name,created,source,address,rating,number_of_reviews,location_point,about,tags,main_photo_url,order_page,curated,is_free,price
Eigen + Art,2021-10-28 09:48:26.747069,GoogleMaps,"Auguststraße 26, 10117 Berlin, Germany",4.6,52,"('SRID=4326;POINT (13.397119799999999 52.5269196)',)","Contemporary & conceptual art gallery. Gallery in former school, hosting temporary exhibitions of international contemporary artists' work.",Art,https://lh5.googleusercontent.com/p/AF1QipPzcbgV8KHEmaVNhsLbW0jPw4FpGyu0AUvyyzkN=w480-h642-k-no,,False,True,
Victoria Bar,2021-10-28 09:50:51.701653,GoogleMaps,"Potsdamer Str. 102, 10785 Berlin, Germany",4.4,633,"('SRID=4326;POINT (13.3638417 52.5013916)',)","Stylish cocktail lounge with sofas. Smart cocktail bar with hanging lamps, leather sofas, dark wood tables plus mirrors & wall art.",Nightlife,https://lh5.googleusercontent.com/p/AF1QipOPE81DnyWZP3LtNj87rSSvpIuiBMoxPszaAWBD=w480-h852-k-no,,False,True,
QIU - Bar & Restaurant,2021-10-28 09:50:51.701653,GoogleMaps,"Potsdamer Str. 3, 10785 Berlin, Germany",4.4,116,"('SRID=4326;POINT (13.373901799999999 52.509054799999994)',)","Modern German fare, drinks & city views. Cocktails & modern German dishes in a chic, contemporary 5th-floor space in a hotel, with views.",Nightlife,https://lh5.googleusercontent.com/p/AF1QipOQcR7W03IT7sEGyg0mWOS__UUZKfwIiC7CIhr-=w828-h552-k-no,,False,True,
ZAZA Diner & Drinks,2021-10-28 09:50:51.701653,GoogleMaps,"Kastanienallee 12, 10435 Berlin, Germany",4.4,378,"('SRID=4326;POINT (13.410032099999999 52.5391281)',)","Hip hangout for cocktails & sushi. Sleek bar with an extensive menu of cocktails, plus Asian nibbles like sushi & dim sum.",Nightlife,https://lh5.googleusercontent.com/p/AF1QipOxabrIve0wrI39A2ck7kWUqsP9RC7IR82hgeUQ=w978-h552-k-no,,False,True,
Berlin Icebar,2021-10-28 09:50:51.701653,GoogleMaps,"Spandauer Str. 2, 10178 Berlin, Germany",4.4,958,"('SRID=4326;POINT (13.404194599999999 52.5210277)',)","Bar hewn from ice & kept at -10°C. Bar featuring seating, sculptures & glasses made from ice as well as a selection of mixed drinks.",Nightlife,https://lh5.googleusercontent.com/p/AF1QipOtYZJF1QDXrU4SkHvVWyA2W-al6dtQ5asgTjSg=w732-h552-k-no,,False,True,
The Curtain Club,2021-10-28 09:50:51.701653,GoogleMaps,"Potsdamer Platz 3, 10785 Berlin, Germany",4.5,189,"('SRID=4326;POINT (13.375371999999999 52.510172999999995)',)","Cocktails & Latin American music. Hotel cocktail bar with live jazz, soul & Latin American music in a sleek contemporary setting.",Nightlife,https://lh5.googleusercontent.com/p/AF1QipOz0umVKuhxF4U48CImuUjZMmo2XF8x8TFCjV-0=w828-h552-k-no,,False,True,
9ROSES,2021-10-28 09:50:51.701653,GoogleMaps,"Rosenthaler Str. 9, 10119 Berlin, Germany",4,118,"('SRID=4326;POINT (13.4025514 52.527920099999996)',)","Cozily lit bar with a sophisticated vibe. Long drinks, spirits & vintage champagne at a luxury bar with velvet sofas & warm, golden lights.",Nightlife,https://lh5.googleusercontent.com/p/AF1QipNesFjCoBdP2nHphw8sHLyRz9s3dwe71VagF4y7=w828-h552-k-no,,False,True,
Golden Gate,2021-10-28 09:50:51.701653,GoogleMaps,"Schicklerstraße 4, 10179 Berlin, Germany",4.2,721,"('SRID=4326;POINT (13.4165815 52.5160493)',)","Bar, dance club & arts exhibition venue. Compact, simply furnished bar with a sofa, DJs spinning dance music, plus art exhibitions & events.",Nightlife,https://lh5.googleusercontent.com/p/AF1QipNOWPIyKoaTik0NL8IfhNrYtP6p96CA5jIq7Mqz=w882-h552-k-no,,False,True,
BRYK BAR,2021-10-28 09:50:51.701653,GoogleMaps,"Sredzkistraße 65, 10405 Berlin, Germany",4.2,396,"('SRID=4326;POINT (13.4224222 52.5375945)',)",Slick stop for cocktails & signature gin. Creative cocktails & housemade gin at a sleek contemporary bar with a fireplace & a terrace.,Nightlife,https://lh5.googleusercontent.com/p/AF1QipMVazopkK6pt-wk_xrElec2qHAv0fm196rrmy_d=w978-h552-k-no,,False,True,
Murphy’s Irish Pub,2021-10-28 09:50:52.484531,GoogleMaps,"Schiffbauerdamm 1, 10117 Berlin, Germany",4.3,2919,"('SRID=4326;POINT (13.387353899999999 52.5223503)',)",,Nightlife,https://lh5.googleusercontent.com/p/AF1QipPNdpUzPbeBor5SYico9QhrF25hy7Aegi_WNW9C=w732-h552-k-no,,False,True,
Kaffee Burger,2021-10-28 09:50:53.288622,GoogleMaps,"Torstraße 60, 10119 Berlin, Germany",3.9,242,"('SRID=4326;POINT (13.4085735 52.528695)',)",,Nightlife,https://lh5.googleusercontent.com/p/AF1QipOCp2o28SfP5DekMTK6n3gr2SOuPC-jvMtwyF8N=w1440-h552-k-no,,False,True,
Mikkeller Berlin,2021-10-28 09:50:53.680341,GoogleMaps,"Torstraße 102, 10119 Berlin, Germany",4.5,1080,"('SRID=4326;POINT (13.4038731 52.5295219)',)",,Nightlife,https://lh5.googleusercontent.com/p/AF1QipPJnXPRMN0OXrJgMARBjX-zoF7srnqeHpmSZ2GA=w978-h552-k-no,,False,True,
Schwarze Traube,2021-10-28 09:50:53.680341,GoogleMaps,"Wrangelstraße 24, 10997 Berlin, Germany",4.6,518,"('SRID=4326;POINT (13.432685 52.5022337)',)","Custom cocktails & a vintage vibe. Intimate, old-world venue with exposed bricks & leather couches, offering daily cocktail menus.","Nightlife, Popular",https://lh5.googleusercontent.com/p/AF1QipM27Y_E3VSPmoDLM8-XVA5t35KhnycAotrkvj6D=w480-h720-k-no,,False,True,
An einem Sonntag im August,2021-10-28 09:50:53.680341,GoogleMaps,"Kastanienallee 103, 10435 Berlin, Germany",4,1325,"('SRID=4326;POINT (13.4115024 52.539963099999994)',)","Cafe-bar with sofas & music evenings. Laid-back cafe with sofas, low tables & a mirrored bar, hosting live music events & music by DJs.",Nightlife,https://lh5.googleusercontent.com/p/AF1QipM2G7B8XrDoIbXPRBIJgR6C9l9QLyqiNxaLrnhw=w480-h636-k-no,,False,True,
Kilkenny Irish Pub,2021-10-28 09:50:53.680341,GoogleMaps,"Am Zwirngraben 17-20, 10178 Berlin, Germany",4.2,3675,"('SRID=4326;POINT (13.401437999999999 52.522490999999995)',)","Laid-back spot for beer & bites. Easygoing alehouse offering straightforward pub grub, plus stout & German beers.",Nightlife,https://lh5.googleusercontent.com/p/AF1QipPQfNqsSAPVN3LjHAuBYAUa_cQ8wpKHu0ACj04a=w828-h552-k-no,,False,True,
Bierbar Alkopole,2021-10-28 09:50:53.680341,GoogleMaps,"Dircksenstr. 2, 10178 Berlin, Germany",4.4,558,"('SRID=4326;POINT (13.4116026 52.521448799999995)',)","Relaxed bar on the station plaza. Colorful rail-station bar with vintage-style murals, draft beers & a jukebox, plus outside tables.",Nightlife,https://lh5.googleusercontent.com/p/AF1QipMNaFWWcr2V31k8iCfsYQ4nenCPyq-4oT29LkT8=w780-h552-k-no,,False,True,
Tarantino's Bar,2021-10-28 09:50:56.663145,GoogleMaps,"Brunnenstraße 163, 10119 Berlin, Germany",4.3,212,"('SRID=4326;POINT (13.3980278 52.534194799999995)',)",,Nightlife,https://lh5.googleusercontent.com/p/AF1QipMjCF7f-hnK78UHdZzUYwsaYGHLyGLeaqd9J0-8=w978-h552-k-no,,False,True,
Watt,2021-10-28 09:50:56.678779,GoogleMaps,"Metzer Str. 9, 10405 Berlin, Germany",4.5,142,"('SRID=4326;POINT (13.415802 52.5314208)',)","Cozy joint for drinks & live music. Snug neighborhood tavern with beer, wine & cocktails, plus a tiny stage for live bands.",Nightlife,https://lh5.googleusercontent.com/p/AF1QipOx879oosGh6pcHTpgsHYcS9rpt01DWGYa1LNu8=w978-h552-k-no,,False,True,
Upside Down Bar & Restaurant,2021-10-28 09:50:57.468129,GoogleMaps,"Wallstraße 70, 10179 Berlin, Germany",4.1,82,"('SRID=4326;POINT (13.4098686 52.512430099999996)',)",,Nightlife,https://lh5.googleusercontent.com/p/AF1QipPe3FGLvupayp4gQPntnk3NwjpT-FW0orlxGaCo=w810-h552-k-no,,False,True,
Prinzipal Kreuzberg,2021-10-28 09:50:57.774008,GoogleMaps,"Oranienstraße 178, 10999 Berlin, Germany",4,294,"('SRID=4326;POINT (13.4197068 52.5010261)',)",,Nightlife,https://lh5.googleusercontent.com/p/AF1QipPhvmBS4DrFa66JCfbPpcySpd9EePF1UFQIDv_Z=w744-h552-k-no,,False,True,
Marktschenke,2021-10-28 09:50:58.566607,GoogleMaps,"Karl-Liebknecht-Str. 11, 10178 Berlin, Germany",4,229,"('SRID=4326;POINT (13.408881 52.522560999999996)',)",,Nightlife,https://lh5.googleusercontent.com/p/AF1QipPm9CM9kC9gRDjXG4IzBHS61TXu-7hhpXDgP0Ud=w978-h552-k-no,,False,True,
Muschiobermaier Bar,2021-10-28 09:50:59.553376,GoogleMaps,"Torstraße 151, 10119 Berlin, Germany",3.9,523,"('SRID=4326;POINT (13.3976548 52.5295835)',)",,Nightlife,https://lh5.googleusercontent.com/p/AF1QipOb8PtsZQAxl7S476hJUCGdozqdSt6J7HwMmYKc=w732-h552-k-no,,False,True,
UNION JACK The Whisky Pub,2021-10-28 09:51:00.354678,GoogleMaps,"Schlüterstraße 15, 10625 Berlin, Germany",4.7,380,"('SRID=4326;POINT (13.317496499999999 52.5080558)',)",,Nightlife,https://lh5.googleusercontent.com/p/AF1QipNu_z4PPPO_WsZuyHom2mxw0J9rAVq0ahWVR3jx=w984-h552-k-no,,False,True,
BESTE Bar,2021-10-28 09:51:00.354678,GoogleMaps,"Willdenowstraße 12A, 13353 Berlin, Germany",4.4,345,"('SRID=4326;POINT (13.360615 52.543875799999995)',)","Homey space for beers & board games. Convivial, homelike bar with sofas, a foosball table & board games, serving beer & cocktails.",Nightlife,https://lh5.googleusercontent.com/p/AF1QipOj5iBXukTsBEs1deb8R_cj3m5WwsGelxf5-6-P=w480-h576-k-no,,False,True,
Mr. Susan,2021-10-28 09:51:00.354678,GoogleMaps,"Krausnickstraße 1, 10115 Berlin, Germany",4.7,224,"('SRID=4326;POINT (13.3958009 52.524429999999995)',)","Hip, subterranean craft cocktail lounge. Creative cocktails poured in a stylish basement setting with low lights, funky decor & late hours.",Nightlife,https://lh5.googleusercontent.com/p/AF1QipMtcOTzUjDrQNj0xM3HAehZvJV_ivBUh8MDcEQ_=w828-h552-k-no,,False,True,
George R,2021-10-28 09:51:00.354678,GoogleMaps,"Wilhelmshavener Str. 57, 10551 Berlin, Germany",4.6,269,"('SRID=4326;POINT (13.3411111 52.5302778)',)",Candle-lit tavern with specialty drinks. Dark & cozy drinking spot serving classic & creative cocktails in a varied collection of glasses.,Nightlife,https://lh5.googleusercontent.com/p/AF1QipPw2X_9TJJHIAJVUOWywocq53mOSkE4DWTyC7Wr=w732-h552-k-no,,False,True,
Monarch Bar,2021-10-28 09:51:01.189577,GoogleMaps,"Skalitzer Str. 134, 10999 Berlin, Germany",4.1,544,"('SRID=4326;POINT (13.41953 52.49935)',)",,Nightlife,https://lh5.googleusercontent.com/p/AF1QipN5iAC0Cct0BVpOGI4kdejlqCbLrJ5XvZci3mzB=w732-h552-k-no,,False,True,
Schmitz Katze,2021-10-28 09:51:02.168239,GoogleMaps,"Oranienstraße 163, 10969 Berlin, Germany",4.5,95,"('SRID=4326;POINT (13.414117399999999 52.502499199999995)',)",,Nightlife,https://lh5.googleusercontent.com/p/AF1QipMrB9IWV_OuqMLf6-6nkTdY-hvEoBmBa5msCOR6=w480-h636-k-no,,False,True,
Taqueria Florian,2021-10-28 09:51:02.979173,GoogleMaps,"Oranienstraße 17, 10999 Berlin, Germany",4.6,139,"('SRID=4326;POINT (13.4227431 52.500522)',)",,Nightlife,https://lh5.googleusercontent.com/p/AF1QipNzZqSEs2WRDCX3aBoZ0W-we5KmBdWpeHC3DkPK=w732-h552-k-no,,False,True,
Bar Voyage,2021-10-28 09:51:02.979173,GoogleMaps,"Nollendorfstraße 1, 10783 Berlin, Germany",4.7,255,"('SRID=4326;POINT (13.356251799999999 52.4980458)',)","Cozy bar with a patio & drag shows. Cocktails fixed up in a snug, comfy space with outdoor seating & entertainment, such as drag shows.",Nightlife,https://lh5.googleusercontent.com/p/AF1QipPI21tHdPvvwkVoa8CqLhYayydnqzzoVaR0Heyv=w480-h852-k-no,,False,True,
Franken Bar,2021-10-28 09:51:02.980172,GoogleMaps,"Oranienstraße 19A, 10999 Berlin, Germany",4.5,590,"('SRID=4326;POINT (13.4221417 52.5006281)',)","Chill, graffitied punk & metal bar. Dimly lit punk bar covered in graffiti & stickers, offering pints, mixed drinks & a pinball machine.",Nightlife,https://lh5.googleusercontent.com/p/AF1QipPQM5VW6-HstKKR5ewUFe-QteFzBKbapfZXGHH9=w732-h552-k-no,,False,True,
meisterschueler,2021-10-28 09:51:02.980172,GoogleMaps,"Friedrichstraße 105b, 10117 Berlin, Germany",4.3,779,"('SRID=4326;POINT (13.389240299999999 52.522724399999994)',)",Modern riverside art gallery & cafe/bar. Modern riverside art gallery in light-filled building with trendy cafe/bar & views over the river.,Nightlife,https://lh5.googleusercontent.com/p/AF1QipP9FasjV1pliKhYNO4OADEeyx5wAJ4ysWWfdl2V=w978-h552-k-no,,False,True,
Schmitz Katze,2021-10-28 09:51:11.650835,GoogleMaps,"Oranienstraße 163, 10969 Berlin, Germany",4.5,95,"('SRID=4326;POINT (13.414117399999999 52.502499199999995)',)",,Nightlife,https://lh5.googleusercontent.com/p/AF1QipMrB9IWV_OuqMLf6-6nkTdY-hvEoBmBa5msCOR6=w480-h636-k-no,,False,True,
Taqueria Florian,2021-10-28 09:51:12.492316,GoogleMaps,"Oranienstraße 17, 10999 Berlin, Germany",4.6,139,"('SRID=4326;POINT (13.4227431 52.500522)',)",,Nightlife,https://lh5.googleusercontent.com/p/AF1QipNzZqSEs2WRDCX3aBoZ0W-we5KmBdWpeHC3DkPK=w732-h552-k-no,,False,True,
Franken Bar,2021-10-28 09:51:12.492316,GoogleMaps,"Oranienstraße 19A, 10999 Berlin, Germany",4.5,590,"('SRID=4326;POINT (13.4221417 52.5006281)',)","Chill, graffitied punk & metal bar. Dimly lit punk bar covered in graffiti & stickers, offering pints, mixed drinks & a pinball machine.",Nightlife,https://lh5.googleusercontent.com/p/AF1QipPQM5VW6-HstKKR5ewUFe-QteFzBKbapfZXGHH9=w732-h552-k-no,,False,True,
meisterschueler,2021-10-28 09:51:12.493318,GoogleMaps,"Friedrichstraße 105b, 10117 Berlin, Germany",4.3,779,"('SRID=4326;POINT (13.389240299999999 52.522724399999994)',)",Modern riverside art gallery & cafe/bar. Modern riverside art gallery in light-filled building with trendy cafe/bar & views over the river.,Nightlife,https://lh5.googleusercontent.com/p/AF1QipP9FasjV1pliKhYNO4OADEeyx5wAJ4ysWWfdl2V=w978-h552-k-no,,False,True,
Hafenbar Berlin,2021-10-28 09:51:12.493318,GoogleMaps,"Karl-Liebknecht-Str. 11, 10178 Berlin, Germany",4.1,895,"('SRID=4326;POINT (13.407552599999999 52.521761299999994)',)",Disco founded over 50 years ago. Nightclub & disco at the TV tower with a maritime decor & a convivial pub atmosphere.,Nightlife,https://lh5.googleusercontent.com/p/AF1QipPL0jq9tblV0yFywD3UizfgpfJ61vNBcCd1Z56n=w828-h552-k-no,,False,True,
Schokoladen,2021-10-28 09:51:12.816668,GoogleMaps,"Ackerstraße 169, 10115 Berlin, Germany",4.6,784,"('SRID=4326;POINT (13.3971137 52.529776899999995)',)",,"Nightlife, Popular",https://lh5.googleusercontent.com/p/AF1QipOZDmOmT_HkuJmfJ_CmfubPBKCik4SYUqu7zU2A=w732-h552-k-no,,False,True,
Zosch,2021-10-28 09:51:12.816668,GoogleMaps,"Tucholskystraße 30, 10117 Berlin, Germany",4.3,453,"('SRID=4326;POINT (13.3936047 52.5260125)',)","Beer, pub food & basement concerts. Schnitzels, burgers & beer in a relaxed bar with outdoor tables & a vaulted basement for live music.",Nightlife,https://lh5.googleusercontent.com/p/AF1QipMILD6wBDvWrSyTGtHLKU_BUTg4UJIPL9zG-2X_=w732-h552-k-no,,False,True,
Möbel Olfe,2021-10-28 09:51:13.807034,GoogleMaps,"Reichenberger Str. 177, 10999 Berlin, Germany",4.2,993,"('SRID=4326;POINT (13.4175955 52.500041499999995)',)",,Nightlife,https://lh5.googleusercontent.com/p/AF1QipPYhDRTLT_EN-ynxJVyS5lqpuaPa63nXAPUa6rA=w480-h636-k-no,,False,True,
Gaststätte W. Prassnik,2021-10-28 09:51:13.808037,GoogleMaps,"Torstraße 65, 10119 Berlin, Germany",4.5,321,"('SRID=4326;POINT (13.408131599999999 52.5292645)',)",Beer & bites with a nostalgic vibe. House beer & snacks in a spartan setting reminiscent of an East German-era neighborhood bar.,Nightlife,https://lh5.googleusercontent.com/p/AF1QipNmgzjrVuk9x1n_RPrL0vcIEBA0vQFgfqVL5UJF=w738-h552-k-no,,False,True,
Monarch Bar,2021-10-28 09:51:14.602620,GoogleMaps,"Skalitzer Str. 134, 10999 Berlin, Germany",4.1,544,"('SRID=4326;POINT (13.41953 52.49935)',)",,Nightlife,https://lh5.googleusercontent.com/p/AF1QipN5iAC0Cct0BVpOGI4kdejlqCbLrJ5XvZci3mzB=w732-h552-k-no,,False,True,
b flat Acoustic Music & Jazz Club,2021-10-28 09:51:14.603621,GoogleMaps,"Dircksenstraße 40, 10178 Berlin, Germany",4.6,791,"('SRID=4326;POINT (13.4069351 52.5236259)',)","Moody venue for live music & drinks. Modern & classic jazz, plus soul, in a dimly lit, brick-walled space with cocktails & a happy hour.","Nightlife, Popular",https://lh5.googleusercontent.com/p/AF1QipM1j_vpnfa9z7RPkfAXVTBUFb2e9Lynp-cUsHL5=w828-h552-k-no,,False,True,
BESTE Bar,2021-10-28 09:51:14.603621,GoogleMaps,"Willdenowstraße 12A, 13353 Berlin, Germany",4.4,345,"('SRID=4326;POINT (13.360615 52.543875799999995)',)","Homey space for beers & board games. Convivial, homelike bar with sofas, a foosball table & board games, serving beer & cocktails.",Nightlife,https://lh5.googleusercontent.com/p/AF1QipOj5iBXukTsBEs1deb8R_cj3m5WwsGelxf5-6-P=w480-h576-k-no,,False,True,
Tausend,2021-10-28 09:51:14.603621,GoogleMaps,"Schiffbauerdamm 11, 10117 Berlin, Germany",4.3,564,"('SRID=4326;POINT (13.384449499999999 52.5207367)',)","Live music, DJs & an international menu. Subtly lit bar with an easygoing dress code, live music shows plus Asian & Ibero-American cuisine.",Nightlife,https://lh5.googleusercontent.com/p/AF1QipNnE5SKrjoxDVr-dO5kRFWK_fxWVmbprKNeRtS7=w978-h552-k-no,,False,True,
BrewDog Berlin Mitte,2021-10-28 09:51:16.850989,GoogleMaps,"Ackerstraße 29, 10115 Berlin, Germany",4.4,3427,"('SRID=4326;POINT (13.3957895 52.5328607)',)","Bar serving Scottish-brewed craft beers. No-nonsense chain bar specialising in the Scottish brewery's craft beers, with regular guest brews.",Nightlife,https://lh5.googleusercontent.com/p/AF1QipPsFaExEYzIQNinlCeJDj0qiu3N7V3c7kMjY_tp=w978-h552-k-no,,False,True,
M-Bia,2021-10-28 09:51:16.851517,GoogleMaps,"Dircksenstraße 123, 10178 Berlin, Germany",4.3,305,"('SRID=4326;POINT (13.409231799999999 52.5226379)',)","Edgy, bare-brick space for electronica. Moody, industrial nightclub with exposed-brick walls & neon decor, hosting electronic music nights.",Nightlife,https://lh5.googleusercontent.com/p/AF1QipN-y9UrwOl9abBvJwH70gZ1yMAiZnmRJDBfdyO6=w480-h696-k-no,,False,True,
Hirsch & Hase,2021-10-28 09:51:17.648283,GoogleMaps,"Brunnenstraße 73, 13355 Berlin, Germany",4.5,262,"('SRID=4326;POINT (13.393546299999999 52.541878499999996)',)",,Nightlife,https://lh5.googleusercontent.com/p/AF1QipMmC3ibw70fyFXaNY1-wTUfnJDvEXaG3mH2c0kA=w732-h552-k-no,,False,True,
Zum Goldenen Hahn,2021-10-28 09:51:18.450256,GoogleMaps,"Oranienstraße 14A, 10999 Berlin, Germany",4.6,111,"('SRID=4326;POINT (13.423452999999999 52.5005642)',)",,Nightlife,https://lh5.googleusercontent.com/p/AF1QipPtJHcUAwsHbEZ4DOD4q3PY5gEgWbGrSwB5jacb=w480-h636-k-no,,False,True,
Santa Maria,2021-10-28 09:51:18.739256,GoogleMaps,"Oranienstraße 170, 10999 Berlin, Germany",4.1,1860,"('SRID=4326;POINT (13.417836399999999 52.501587199999996)',)",,Nightlife,https://lh5.googleusercontent.com/p/AF1QipP332PxfEgHKmXKZ-DcPc1eTXu2FA20UZv_6Uta=w828-h552-k-no,,False,True,
Times Bar Berlin,2021-10-28 09:51:19.543182,GoogleMaps,"Fasanenstraße 9-10, 10623 Berlin, Germany",4.5,119,"('SRID=4326;POINT (13.3276457 52.5061563)',)",,Nightlife,https://lh5.googleusercontent.com/p/AF1QipMTpFVR9bIuoeVa2brSSTvOKWhF31Casz9Wqo7Q=w744-h552-k-no,,False,True,
clánndestino | Tapasbar & Weinhandlung | Berlin Kreuzberg,2021-10-28 09:51:20.498845,GoogleMaps,"Waldemarstraße 29, 10999 Berlin, Germany",4.7,183,"('SRID=4326;POINT (13.41887 52.5039419)',)",,Nightlife,https://lh5.googleusercontent.com/p/AF1QipMqnREvdTuxdoBH1oLiQF4D37j3Y1sBFlF3d7pb=w846-h552-k-no,,False,True,
Drinx Bar,2021-10-28 09:51:20.498845,GoogleMaps,"Scharrenstraße 22, 10178 Berlin, Germany",4.2,51,"('SRID=4326;POINT (13.4050806 52.513915)',)","Contemporary hotel with a 24-hour gym. Hip hotel with bright studios & apartments, plus an airy restaurant, a 24/7 gym & a casual bar.",Nightlife,https://lh5.googleusercontent.com/p/AF1QipN52XnB2HzxM3Q0VsB6z3OMOWqxXgSvRfgIxlyu=w552-h552-k-no,,False,True,
://about blank,2021-10-28 09:51:21.464724,GoogleMaps,"Markgrafendamm 24c, 10245 Berlin, Germany",4,637,"('SRID=4326;POINT (13.4662861 52.5023663)',)",,Nightlife,https://lh5.googleusercontent.com/p/AF1QipNj0iu7OihEM7EuV4-uao7SQ-v0MphdkS578WYv=w480-h636-k-no,,False,True,
Pirata Patata,2021-10-28 09:51:22.241225,GoogleMaps,"Kohlfurter Str. 33, 10999 Berlin, Germany",4.6,77,"('SRID=4326;POINT (13.4172721 52.497169899999996)',)",,Nightlife,https://lh5.googleusercontent.com/p/AF1QipO3N_X0THLQBfSYiUiszFd6USsFZdoydFPEGJ-2=w978-h552-k-no,,False,True,
Erdnuss,2021-10-28 09:51:23.027137,GoogleMaps,"Manteuffelstraße 101, 10997 Berlin, Germany",4.8,64,"('SRID=4326;POINT (13.428474099999999 52.5014974)',)",,Nightlife,https://lh5.googleusercontent.com/p/AF1QipMac6rGkNW_2QDUhGBeaKFiFDrb2_KzZxbrlWsr=w732-h552-k-no,,False,True,
Salut! Classic bar,2021-10-28 09:51:23.028138,GoogleMaps,"Goltzstraße 7, 10781 Berlin, Germany",4.6,586,"('SRID=4326;POINT (13.3534905 52.491099299999995)',)","Moody hangout for artisan cocktails. Craft cocktails served in a hip, 1920s-style space with dark walls & leather seating.","Nightlife, Popular",https://lh5.googleusercontent.com/p/AF1QipM16Id_q_CYyGqXVqMsC9mXLJ-1Og8aGN7NfH-H=w828-h552-k-no,,False,True,
Erdnuss,2021-10-28 09:51:25.936332,GoogleMaps,"Manteuffelstraße 101, 10997 Berlin, Germany",4.8,64,"('SRID=4326;POINT (13.428474099999999 52.5014974)',)",,Nightlife,https://lh5.googleusercontent.com/p/AF1QipMac6rGkNW_2QDUhGBeaKFiFDrb2_KzZxbrlWsr=w732-h552-k-no,,False,True,
Weinbar - Gallina,2021-10-28 09:51:25.936332,GoogleMaps,"Pücklerstraße 20, 10997 Berlin, Germany",4.4,88,"('SRID=4326;POINT (13.430471299999999 52.502372)',)","Italian wine bar with an intimate vibe. Italian wines, antipasti & aperitivo offered in a relaxed, classy setting with antique decor.",Nightlife,https://lh5.googleusercontent.com/p/AF1QipOjjusOUondX4NnmQqdaOtIb_Jp8kxpsD0HAixo=w732-h552-k-no,,False,True,
Salut! Classic bar,2021-10-28 09:51:25.937319,GoogleMaps,"Goltzstraße 7, 10781 Berlin, Germany",4.6,586,"('SRID=4326;POINT (13.3534905 52.491099299999995)',)","Moody hangout for artisan cocktails. Craft cocktails served in a hip, 1920s-style space with dark walls & leather seating.","Nightlife, Popular",https://lh5.googleusercontent.com/p/AF1QipM16Id_q_CYyGqXVqMsC9mXLJ-1Og8aGN7NfH-H=w828-h552-k-no,,False,True,
